,Unnamed: 0.1,Unnamed: 0,CIK,GVKEY,NAICS,COMPANY_NAME,MCAP,REVT,ROA,NPM,REVCHANGE,ROE,NUM_SAVVY,NUM_DIR,COMMITTEES,Directors
2004,2004,1668,1000228.0,61494.0,423450.0,"Henry Schein, Inc.",10632.92938,12401.021,0.106,0.061,-3.56026694578684,0.18,11,14,compensation committee;audit committee,"laskawy, philip; bergman, stanley; breslawski, james; mlotek, mark; herring, joseph; sullivan, louis; sheares, bradley; raphael, carol; serota, scott; kuehn, kurt; derby, deborah; tuckson, reed; ali, mohamad; marguiles, anne; faig, carole"
2005,2005,1669,855683.0,61496.0,339114.0,Milestone Scientific Inc.,140.3272,10.305,-0.726,-1.651,65.3032627014335,-0.521,0,7,compensation committee;audit committee,"osser, leonard; goldman, neal; davis, paul; casamento, benedetta; gebhard, ralf; green, lorrence; trombetta, gian; mcgeehan, michael; choquet, olivier; haverhals, jan; demesmin, didier"
2006,2006,1670,1000623.0,61519.0,325.0,"Mativ Holdings, Inc.",940.355,1440.0,0.136,0.086,15.173450295985,0.057,9,9,compensation committee;audit committee,"keenan, jeffrey; cook, william; warlick, anderson; levi, marco; singhal, shruti"
2007,2007,1671,927003.0,61562.0,334519.0,"Advanced Energy Industries, Inc.",3422.85434,1455.954,0.15,0.075,20.8021041850938,0.22,9,11,Finance committee;Sustainability committee;compensation committee;audit committee,"ball, frederick; beard, grant; foster, ronald; roush, john; shirley, brian; donikowski, tina; minnix, lanesha"
2008,2008,1672,1001250.0,61567.0,325620.0,The Estée Lauder Companies Inc.,115068.30272,16229.0,0.151,0.044,4.08186088123463,0.323,6,12,ESG committee;compensation committee;audit committee,"lauder, william; sternlicht, barry; lauder, ronald; parsons, richard; fribourg, paul; lauder, gary; zannino, richard; barshefsky, charlene; freda, fabrizio; de rothschild, lynn; lauder, jane; tejada, jennifer; hyman, jennifer; dong, wei; nunez, arturo"
2009,2009,1673,1000697.0,61574.0,334516.0,Waters Corporation,22627.2528,2785.874,0.295,0.22,77.2429807895292,1.95,4,10,Finance committee;compensation committee;audit committee,"baddour, linda; kuebler, christopher; vergnano, mark; brennan, daniel; huang, pearl; batra, udit; ornskov, flemming; jiang, wei"
2010,2010,1674,1001902.0,61587.0,333249.0,"Intevac, Inc.",116.03556,38.524,0.09,0.049,-94.3833580980683,-0.175,2,6,audit committee,"dury, david; klein, michele; barber, kevin; hayes, dorothy; hunton, nigel"
2011,2011,1675,1002047.0,61591.0,334112.0,"NetApp, Inc.",16581.18,5744.0,0.145,0.124,23.1535124409081,1.868,6,9,compensation committee;audit committee,"shaheen, george; gustafsson, anders; held, gerald; nevens, thomas; hill, kathryn; ahuja, deepak; kerr, deborah; kurian, george; schenkel, scott; palin, carrie"
2012,2012,1676,1000694.0,61655.0,325414.0,"Novavax, Inc.",10850.57187,1146.29,-0.172,-1.331,35.3247967772103,-5.02,4,10,compensation committee,"mott, david; douglas, richard; mcglynn, margaret; alton, gregg; king, rachel; rodgers, richard; young, james; jacobs, john"
2013,2013,1677,877890.0,61676.0,511210.0,"Citrix Systems, Inc.",11810.60199,3217.17,0.201,0.185,20.7937458192511,0.691,3,8,compensation committee;audit committee,"demo, murray; hogan, thomas; caldwell, nanci; sherman, j.; sacripanti, peter; kilcoyne, moira"
2014,2014,1678,1002517.0,61685.0,511210.0,"Nuance Communications, Inc.",17373.43104,1362.379,0.056,0.019,-18.1537511577648,-0.058,6,9,compensation committee;audit committee,"orndorff, benjamin; dolliver, keith"
2015,2015,1679,920112.0,61693.0,522110.0,"Heartland Financial USA, Inc.",2139.53775,717.695,0.022,0.211,11.27149714323,0.106,4,11,compensation committee;Risk committee;audit committee,"flynn, thomas; lee, bruce; white, duane; schmitz, martin; lazo, margaret; hylen, christopher; murphy, susan; perry, opal; hopkins, jennifer; unger, kathryn"
2016,2016,1680,1001316.0,61711.0,325412.0,"Atlantic Technology Ventures, Inc.",2721.769,6.689,-1.376,-1518.0,21.6561533704391,-1.126,2,6,compensation committee;audit committee,no directors found
2017,2017,1681,1003078.0,61732.0,423830.0,"MSC Industrial Direct Co., Inc.",4671.38133,3243.224,0.175,0.071,-227.272727272727,0.272,0,8,compensation committee;audit committee,"goeser, louise; jacobson, mitchell; paladino, steven; peller, philip; gershwind, erik; kaufmann, michael; seseri, rudina; purcell, rahquel"
2018,2018,1682,874766.0,61739.0,524126.0,"The Hartford Financial Services Group, Inc.",23123.29104,21735.0,0.042,0.085,26.4860268335188,0.121,8,11,compensation committee;audit committee,"woodring, albert; dominguez, carlos; swift, christopher; fetter, trevor; ruesterholz, virginia; roseborough, teresa; reese, edmund"
2019,2019,1683,1001838.0,61811.0,212230.0,Southern Copper Corporation,47708.001,10934.1,0.214,0.172,7.09500578881225,0.316,0,8,compensation committee;audit committee,"gonzalez rocha, oscar; larrea mota-velasco, german; perezalonso cifuentes, gilberto; sanchez mejorada, enrique luis; garcia de quevedo topete, xavier; ruiz sacristan, carlos; palomino bonilla, luis; ariztegui andreve, vicente; contreras lerdo de tejada, leonardo"
2020,2020,1684,1001171.0,61815.0,522120.0,Broadway Financial Corporation,165.78408,25.923,0.008,-0.007,19.3410731095074,0.02,0,7,audit committee,"argrett, brian; longbrake, william; johns, marie; davidson, robert; bradshaw, wayne-kent; mcgrady, david; ross, dutch; driver, john; donovan, mary"
2021,2021,1685,861838.0,61899.0,325414.0,"Aceragen, Inc.",30.10626,0.0,-0.98,-39.03,-152.252335584127,-0.61,0,7,,"dougherty, michael; milano, vincent; wooten, ronald; gowen, maxine; csimma, cristina; sutton, v.; taylor, john; schuchman, edward; chopra, atul"
2022,2022,1686,1168455.0,62139.0,522110.0,Plumas Bancorp,196.55643,56.786,0.028,0.301,-115.002786097374,0.192,0,9,compensation committee;Risk committee;audit committee,"coldani, steven; reeson, terrance; west, daniel; ryback, andrew; ascuaga, michonne; mcclintock, robert; kenny, richard; gansert, heidi"
2023,2023,1687,1006045.0,62168.0,334510.0,IRIDEX Corporation,97.00236,53.903,-0.224,-0.215,21.8684005565384,-0.396,0,6,compensation committee;audit committee,"shuda, scott; huss, beverly; ludlum, kenneth; grove, robert; bruce, david; devi, nandini"
2024,2024,1688,896429.0,62213.0,333318.0,"Cantaloupe, Inc.",845.11988,166.939,-0.042,-0.228,3.45645083353467,-0.058,3,9,compensation committee;audit committee,"richey, mary; passilla, michael; baird, lisa; bergeron, douglas; lamm, jacob; smalling, anne; warren, shannon; venkatesan, ravi; harris, ian"
2025,2025,1689,889971.0,62217.0,333310.0,"LightPath Technologies, Inc.",68.54444,38.465,0.144,0.063,16.3564999947245,-0.135,2,8,Finance committee;compensation committee;audit committee,"faris, m.; creviston, steven; menaker, joseph; peck, darcie; rubin, shmuel; crider, kim"
2026,2026,1690,1005229.0,62221.0,333923.0,Columbus McKinnon Corporation,1265.39584,649.642,0.082,0.025,22.5257825903883,0.058,0,8,Nomination committee;compensation committee;audit committee,"abraham, chad; colella, gerald; dastoor, michael; roedel, kathryn; mitts, heath; yeung, rebecca"
2027,2027,1691,920427.0,62243.0,522110.0,"Unity Bancorp, Inc.",272.76375,96.834,0.022,0.254,3.6101083032491,0.183,0,10,compensation committee;audit committee,"maricondo, peter; dallas, david; brody, mark; dallas, robert; courtright, wayne; patel, raj; souders, donald; gross, mary; tucker, aaron"
2028,2028,1692,1005757.0,62266.0,518210.0,"CSG Systems International, Inc.",1872.3619,1046.487,0.142,0.069,5.16194884755395,0.098,8,10,compensation committee;audit committee,"barnes, david; tavares, silvio; cooper, ronald; conley, gregory; fawaz, marwan; song, haiyan; shepherd, brian; naik, rajan; yang, tse; barger, rachel"
2029,2029,1693,940942.0,62378.0,488510.0,"Hub Group, Inc.",2912.1768,4232.383,0.121,0.023,-890.243902439025,0.234,0,10,compensation committee;Risk committee;audit committee,"yeager, david; flannery, michael; kenny, james; boosalis, mary; yablon, gary; yeager, phillip; ross, jenell; dykstra, lisa"
2030,2030,1694,1007587.0,62549.0,517410.0,"KVH Industries, Inc.",173.7829,171.767,-0.02,-0.084,31.9174312475277,-0.068,0,7,compensation committee;audit committee,"trimble, charles; kagan, david; tolley, david; bruun, brent; hernandez, cielo; martine-dolecki, cathy-ann"
2031,2031,1695,1006281.0,62592.0,325414.0,Orthodontix Inc.,37.8897569,38.35,0.055,-0.108,34.1531754988283,-83.822,2,7,Finance committee;compensation committee,no directors found
2032,2032,1696,1006655.0,62626.0,211120.0,Evolution Petroleum Corporation,166.2344,32.702,-0.017,-0.153,48.3030004918839,0.535,0,6,Sustainability committee;compensation committee;audit committee,"dozier, william; herlin, robert; dipaolo, edward; bierria, myra; hargrave, marjorie; loyd, kelly"
2033,2033,1697,1051343.0,62646.0,522110.0,Community West Bancshares,115.9965,49.831,0.02,0.17,-0.832639467110741,0.126,0,13,compensation committee;audit committee,"plourd, martin; lokey, james; peeples, william; blois, jean; bartlein, robert; illgen, john; stovesand, kirk; raffo, christopher; dobyns, thomas; moharram, shereef; boutain, dana; alwin, martin; chadwick, suzanne; zacarias, celina"
2034,2034,1698,824410.0,62654.0,522110.0,"Sandy Spring Bancorp, Inc.",2169.32152,552.339,0.017,0.141,8.22605965463108,0.118,0,11,compensation committee;Risk committee;audit committee,"micklem, mark; orndorff, robert; ruppert, craig; schrider, daniel; boyd, ralph; friis, mark; little, pamela; stephenson, mona; michael, mark; cook, kenneth; martz, walter; lemek, brian; o'meara, christina"
2035,2035,1699,909494.0,62723.0,519130.0,"Infonautics, Inc.",900.81354,304.337,0.103,0.029,6.82613959880886,-0.118,0,7,compensation committee;audit committee,no directors found
2036,2036,1700,887936.0,62823.0,541219.0,"FTI Consulting, Inc.",5267.36886,2776.222,0.114,0.076,0.186401802275285,0.128,1,10,compensation committee;audit committee,"holthaus, gerard; costamagna, claudio; pawle, oliver; fanandakis, nicholas; seeger, laureen; bacon, brenda; gunby, steven; robinson, stephen; boglioli, elsy"
2037,2037,1701,1000209.0,62919.0,522220.0,Medallion Financial Corp.,146.0034,185.191,-0.018,-0.261,-78.136521130607,0.165,0,9,compensation committee;audit committee,"murstein, andrew; murstein, alvin; everets, john; meyer, robert; rudnick, david; tanenbaum, allan; hallenbeck, cynthia; hatch, brent"
2038,2038,1702,1402436.0,62965.0,518210.0,"SS&C Technologies Holdings, Inc.",20986.88,5051.0,0.109,0.122,64.4596651445967,0.1,2,7,compensation committee;audit committee,"stone, william; michael, jonathan; boulanger, normand; conjeevaram, smita; daniels, michael; varsano, david; zamkow, michael; walton-ruskin, debra"
2039,2039,1703,705432.0,62979.0,522110.0,"Southside Bancshares, Inc.",1352.96064,265.323,0.016,0.246,51.6042780748663,0.128,1,11,compensation committee;Risk committee;audit committee,"gibson, lee; sheehy, william; buie, herbert; shands, h.; anderson, susan; garrett, john; thedford, donald; smith, preston; callan, patricia; sammons, john; bosworth, michael; anderson, lawrence; morgan, tony; henderson, george; dacus, shannon; frailey, alton"
2040,2040,1704,1012019.0,63000.0,441110.0,"Rush Enterprises, Inc.",3042.117,5126.142,0.06,0.02,-141.734770619203,0.22,2,7,compensation committee,"rush, w.; clarke, troy; cary, william; akin, thomas; guglielmo, kennon; mcroberts, michael; chess, raymond; boerger, amy"
2041,2041,1705,1013462.0,63080.0,511210.0,"ANSYS, Inc.",34929.12848,1906.715,0.115,0.249,18.6831048101462,0.104,7,10,compensation committee;audit committee,"scherer, barbara; dorchak, glenda; hovsepian, ronald; calderoni, robert; frankola, james; gopal, ajei; chakravarthy, anil; gallimore, alec; bramley, claire; vijayaraghavan, ravi"
2042,2042,1706,846617.0,63135.0,522110.0,"Dime Community Bancshares, Inc.",1402.11048,443.199,0.014,0.171,16.8806641485258,0.14,3,7,Human Resources committee;compensation committee;Risk committee;audit committee,"mahon, kenneth; nielsen, raymond; mccoy, albert; suskind, dennis; lubow, stuart; perry, joseph; lindenbaum, matthew; chen, rosemarie; aguggia, paul; sapperstein, sandy; germano, judith"
2043,2043,1707,1010470.0,63178.0,522180.0,"Provident Financial Holdings, Inc.",130.23307,39.774,0.013,0.145,-18.9814814814815,0.066,0,7,compensation committee;audit committee,"blunden, craig; guthrie, debbi; webb, matthew; carpenter, judy; michalak, kathy; hawley, brian"
2044,2044,1708,1127371.0,63224.0,522110.0,Central Valley Community Bancorp,247.51609,82.861,0.023,0.227,-29.6105963123322,0.122,1,11,compensation committee;audit committee,"gall, gary; cunningham, daniel; doyle, daniel; mcdonald, steven; smittcamp, william; mcmurray, louis; flautt, robert; elliott, frank; majarian, andriana; musson, karen; silva, dorothea"
2045,2045,1709,1004702.0,63232.0,522120.0,OceanFirst Financial Corp.,1313.685,394.023,0.016,0.131,28.3383116247184,0.076,4,13,ESG committee;Risk committee;Finance committee;compensation committee;audit committee,"torres, grace; garbarino, john; coscia, anthony; synder, james; mclaughlin, donald; rhine, diane; knemoller, robert; walsh, john; chadwick, john; garrett, robert; devlin, michael; maher, christopher; lebel, joseph; katsoulis, nicos; scopellite, steven; wilson-scott, dalila; farris, jack; murphy, joseph; guadagno, kimberly; turner, patricia; barros, john"
2046,2046,1710,1013857.0,63290.0,511210.0,Pegasystems Inc.,9137.03584,1211.653,-0.098,-0.065,-54.9987712756296,-1.179,1,6,compensation committee;audit committee,"gyenes, peter; trefler, alan; jones, richard; rowlands, sharon; weber, lawrence; lafond, christopher; ledingham, dianne"
2047,2047,1711,1013934.0,63338.0,611310.0,"Strategic Education, Inc.",1422.40128,1131.686,0.151,0.106,46.5319380391316,0.029,1,13,compensation committee;audit committee,"casteen, john; waite, g.; beason, charlotte; brogley, rita; dinh, viet; mcrobbie, michael; johnson, jerry; mcdonnell, karl; thawley, michael; slocum, william"
2048,2048,1712,886744.0,63405.0,325414.0,Geron Corporation,394.95304,1.393,-0.447,-216.31,45.2342487883683,-1.015,1,8,compensation committee;audit committee,"aggarwal, gaurav; scarlett, john; o'farrell, elizabeth; spiegel, robert jay; molineaux, susan; mcdonald, john; tumur, george; bir, dawn"
2049,2049,1713,1013880.0,63417.0,561499.0,"TTEC Holdings, Inc.",4254.9445,2273.062,0.175,0.056,64.8015928883168,0.209,7,7,compensation committee;Technology committee;audit committee,"tuchman, kenneth; frerichs, robert; anenen, steven; bahl, tracy; holtzman, marc lawrence; singh-bushell, ekta; loften, gina"
2050,2050,1714,912463.0,63447.0,3152.0,"Guess?, Inc.",1491.4206,1802.533,0.018,-0.036,-15739.0946502058,0.237,0,7,compensation committee;audit committee,"yemenidjian, alejandro; marciano, paul; barrack, thomas; chidoni, anthony; weinswig, deborah; livingston, cynthia"
2051,2051,1715,1015739.0,63454.0,511210.0,"Aware, Inc.",68.0841,16.854,-0.13,-1.302,11.120721611269,-0.03,1,6,compensation committee;audit committee,"faubert, peter; eckel, robert; johnstone, brent; stafford, john; connolly, brian; evee, gary"
2052,2052,1716,1016281.0,63456.0,812210.0,"Carriage Services, Inc.",987.99408,375.886,0.08,0.033,53.0569429637941,0.25,0,6,compensation committee;audit committee,"payne, melvin; brudnicki, gregory; patteson, donald; fargason, chad; messac, achille; webb, somer; meehan, douglas; quezada, carlos; sanders, julie"
2053,2053,1717,1017303.0,63520.0,334118.0,TransAct Technologies Incorporated,107.6157,39.386,-0.144,-0.133,-224.265135176999,-0.19,2,7,compensation committee;audit committee,"dillon, john; hilario, emanuel p.; friedberg, daniel; dunning, audrey; friedman, randall; olinger, haydee"
2054,2054,1718,861878.0,63527.0,562211.0,"Stericycle, Inc.",5480.916,2646.9,0.071,-0.115,3.41021453410215,0.003,1,11,audit committee,"chen, thomas; anderson, brian; gursahaney, naren; priestly, kay; murley, robert; welch, james; hooley, stephen; dolan, victoria; bleil, lynn; hackney, j.; miller, cindy"
2055,2055,1719,65770.0,63531.0,334419.0,"MicroVision, Inc.",823.45863,2.5,-1.2,-1.828,15.2778430395925,-0.483,6,8,compensation committee;audit committee,"turner, brian; biddiscombe, simon; herbst, jeffrey; sharma, sumit; carlile, robert; spitzer, mark; curran, judith"
2056,2056,1720,873860.0,63639.0,522390.0,Ocwen Financial Corporation,368.04376,1084.183,0.041,0.002,-40.7514503099416,0.205,0,7,compensation committee;audit committee,"stein, kevin; britell, jenne; soaries, deforest; busquet, jacques; caldwell, phyllis; bowers, alan; messina, glen"
2057,2057,1721,1018840.0,63643.0,448140.0,Abercrombie & Fitch Co.,1439.54493,3125.384,0.058,-0.036,34.9922629135657,0.039,8,11,compensation committee;audit committee,"travis, nigel; goldman, james; mccluskey, helen; vaid, helen"
2058,2058,1722,1166928.0,63725.0,522110.0,"West Bancorporation, Inc.",514.36385,117.009,0.02,0.291,24.4645751331327,0.205,3,12,compensation committee;Technology committee;audit committee,"schuler, steven; gulling, douglas; donovan, patrick; mcmurray, sean; nelson, david; gaer, steven; worth, philip; elming, lisa; parson, rosemary"
2059,2059,1723,1013488.0,63739.0,722511.0,"BJ's Restaurants, Inc.",805.1532,1087.038,0.029,-0.029,16.1664185129093,-0.013,1,12,compensation committee;audit committee,"trojan, gregory; deitchle, gerald; bassi, peter a.; levin, gregory; dal pozzo, james; bouts, larry; ottinger, lea anne; chaurasia, bina; elbogen, noah; robinson, julius; sherlock, janet"
2060,2060,1724,1017480.0,63763.0,451110.0,"Hibbett, Inc.",930.23955,1419.657,0.197,0.042,-26.9402814510073,0.35,0,10,compensation committee;audit committee,"newsome, michael; longo, michael; finley, terrance; crudele, anthony; nagler, lorna; chikkala, ramesh; flur, dorlisa; hubbard, linda; etzkorn, karen; hilt, james; edwards, pamela"
2061,2061,1725,1015328.0,63781.0,522110.0,Wintrust Financial Corporation,5181.64428,1861.003,0.017,0.147,-825.424315898857,0.113,2,12,Finance committee;audit committee,"kenney, brian; wehmer, edward; dykstra, david; doyle, william; crist, peter; washington, alex; heitmann, scott; murphy, richard; sweeney, gary; crane, timothy; hackett, h.; lefevre, deborah l.; glabe, marla gay; teglia, karin; connelly, elizabeth; mckinney, suzet"
